"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2012","53,649","54,479","54,499","53,649","191.74K","-1.11%"
"Aug 17, 2012","54,250","54,375","54,381","53,450","677.45K","0.09%"
"Aug 16, 2012","54,199","53,300","54,299","52,550","325.70K","1.31%"
"Aug 15, 2012","53,500","52,650","53,500","51,811","485.00K","1.60%"
"Aug 14, 2012","52,655","51,852","52,655","51,800","294.87K","1.85%"
"Aug 13, 2012","51,700","52,850","53,000","51,619","308.15K","-5.57%"
"Aug 10, 2012","54,750","54,110","54,750","53,675","318.93K","1.17%"
"Aug 08, 2012","54,118","53,600","54,299","53,021","226.99K","0.65%"
"Aug 07, 2012","53,770","52,990","54,000","52,662","346.38K","1.49%"
"Aug 06, 2012","52,980","52,665","53,090","51,600","190.42K","0.72%"
"Aug 03, 2012","52,600","51,500","52,799","51,265","323.57K","1.90%"
"Aug 02, 2012","51,620","51,600","52,554","50,800","549.97K","0.02%"
"Aug 01, 2012","51,612","52,150","52,490","51,600","442.50K","0.20%"
"Jul 31, 2012","51,510","54,300","54,464","51,510","488.85K","-4.26%"
"Jul 30, 2012","53,800","52,890","53,875","52,800","245.03K","2.67%"
"Jul 27, 2012","52,400","52,750","53,090","52,350","240.38K","0.23%"
"Jul 26, 2012","52,278","53,600","54,090","51,601","382.26K","-1.92%"
"Jul 25, 2012","53,300","53,698","54,400","53,011","272.95K","-0.91%"
"Jul 24, 2012","53,789","55,000","55,165","53,555","238.60K","-1.40%"
"Jul 23, 2012","54,551","55,800","56,200","54,220","195.15K","-3.53%"
"Jul 20, 2012","56,550","56,689","58,700","55,665","304.94K","-0.26%"
"Jul 19, 2012","56,700","56,400","56,986","56,033","539.18K","0.00%"
"Jul 18, 2012","56,700","53,500","56,700","53,101","452.26K","5.98%"
"Jul 17, 2012","53,500","53,735","54,185","52,513","244.54K","-0.37%"
"Jul 16, 2012","53,699","53,919","54,400","52,902","102.57K","0.12%"
"Jul 13, 2012","53,633","52,751","54,479","52,605","166.36K","1.96%"
"Jul 12, 2012","52,601","53,580","54,290","52,601","235.09K","-2.36%"
"Jul 11, 2012","53,870","54,300","54,620","53,701","150.19K","-0.79%"
"Jul 10, 2012","54,300","54,860","55,850","54,300","188.39K","-1.00%"
"Jul 09, 2012","54,850","55,200","55,200","54,000","170.79K","-1.97%"
"Jul 06, 2012","55,950","57,350","58,195","55,501","265.42K","-3.49%"
"Jul 05, 2012","57,975","56,365","57,996","55,930","332.83K","3.39%"
"Jul 04, 2012","56,075","54,903","57,447","54,903","196.17K","1.41%"
"Jul 03, 2012","55,295","55,750","56,299","55,195","138.37K","-1.46%"
"Jul 02, 2012","56,113","55,000","56,299","54,700","168.24K","2.29%"
"Jun 29, 2012","54,858","55,100","55,720","53,851","439.58K","1.56%"
"Jun 28, 2012","54,015","55,508","55,850","53,630","318.42K","-2.73%"
"Jun 27, 2012","55,530","57,200","57,663","54,505","651.02K","-3.26%"
"Jun 26, 2012","57,400","55,150","57,400","55,013","457.11K","3.42%"
"Jun 25, 2012","55,500","56,010","56,879","54,615","241.99K","-0.89%"
"Jun 22, 2012","56,001","57,626","58,000","56,001","515.93K","-4.76%"
"Jun 21, 2012","58,799","58,522","59,000","58,163","324.56K","-0.10%"
"Jun 20, 2012","58,855","57,590","59,950","57,337","592.80K","2.18%"
"Jun 19, 2012","57,600","57,020","57,949","56,905","272.56K","0.18%"
"Jun 18, 2012","57,499","55,905","57,500","55,905","396.00K","2.07%"
"Jun 15, 2012","56,332","55,100","56,332","55,100","821.14K","2.31%"
"Jun 14, 2012","55,058","56,100","56,480","55,058","417.61K","-2.12%"
"Jun 13, 2012","56,250","55,200","56,250","55,054","318.31K","1.35%"
"Jun 12, 2012","55,499","54,290","55,499","53,805","497.00K","2.03%"
"Jun 11, 2012","54,393","53,855","54,618","53,530","273.89K","1.90%"
"Jun 08, 2012","53,379","53,605","54,500","53,002","375.84K","-2.41%"
"Jun 07, 2012","54,699","54,150","55,090","53,700","478.72K","0.19%"
"Jun 06, 2012","54,594","53,500","54,594","52,805","405.22K","2.61%"
"Jun 05, 2012","53,205","52,600","53,492","52,500","403.38K","1.34%"
"Jun 04, 2012","52,500","52,900","53,199","52,021","419.42K","-1.87%"
"Jun 01, 2012","53,500","54,700","54,900","52,862","707.99K","1.90%"
"May 31, 2012","52,500","51,755","52,780","51,175","713.74K","1.61%"
"May 30, 2012","51,670","52,160","52,600","51,501","356.75K","-2.53%"
"May 29, 2012","53,009","51,790","53,009","51,496","358.33K","1.67%"
"May 28, 2012","52,137","51,500","52,137","51,103","106.33K","1.83%"
"May 25, 2012","51,200","51,500","51,796","50,706","249.36K","-0.58%"
"May 24, 2012","51,500","51,000","51,500","50,270","381.01K","1.95%"
"May 23, 2012","50,517","50,927","51,980","50,200","422.34K","-2.29%"
"May 22, 2012","51,700","51,395","51,797","51,008","292.19K","1.77%"
"May 21, 2012","50,800","50,805","51,371","50,350","571.34K","0.10%"
"May 18, 2012","50,750","51,000","51,663","50,620","405.67K","-2.03%"
"May 17, 2012","51,800","52,750","52,750","50,948","572.13K","-2.73%"
"May 16, 2012","53,254","51,050","53,281","50,575","838.52K","2.02%"
"May 15, 2012","52,201","51,518","52,571","51,518","332.89K","0.70%"
"May 14, 2012","51,838","51,810","52,350","51,010","313.71K","-0.62%"
"May 11, 2012","52,161","51,755","52,597","51,050","483.41K","-1.02%"
"May 10, 2012","52,700","51,686","52,700","51,144","366.58K","3.54%"
"May 09, 2012","50,900","50,902","51,690","50,544","335.46K","0.33%"
"May 08, 2012","50,734","52,301","52,400","50,734","363.10K","-3.05%"
"May 07, 2012","52,328","52,003","52,450","51,681","312.76K","-0.89%"
"May 04, 2012","52,800","54,270","54,765","52,663","476.30K","-3.47%"
"May 03, 2012","54,700","54,600","54,747","53,913","282.66K","0.48%"
"May 02, 2012","54,438","55,150","55,244","54,000","358.74K","-0.93%"
"Apr 30, 2012","54,950","54,847","55,340","54,106","447.62K","1.50%"
"Apr 26, 2012","54,140","54,200","54,695","53,400","337.92K","-0.11%"
"Apr 25, 2012","54,201","53,572","54,475","53,572","272.78K","0.10%"
"Apr 24, 2012","54,149","53,297","54,149","52,755","352.56K","2.70%"
"Apr 23, 2012","52,726","54,300","54,300","52,726","278.90K","-3.08%"
"Apr 20, 2012","54,400","53,800","54,500","53,301","412.62K","0.29%"
"Apr 19, 2012","54,240","53,500","54,726","52,901","363.03K","1.20%"
"Apr 18, 2012","53,599","53,605","53,900","53,100","253.33K","0.19%"
"Apr 17, 2012","53,500","52,384","53,500","51,921","855.31K","1.64%"
"Apr 16, 2012","52,636","52,001","52,983","51,981","417.50K","0.64%"
"Apr 13, 2012","52,300","52,491","53,847","52,005","1.35M","-0.36%"
"Apr 12, 2012","52,491","52,716","52,921","51,600","705.54K","-0.81%"
"Apr 11, 2012","52,922","51,997","52,922","51,745","437.12K","1.08%"
"Apr 10, 2012","52,355","52,400","53,200","52,105","649.01K","-1.62%"
"Apr 05, 2012","53,219","52,000","53,219","51,237","484.89K","3.35%"
"Apr 04, 2012","51,495","53,500","53,782","51,495","907.42K","-4.99%"
"Apr 03, 2012","54,200","52,551","54,280","52,237","525.89K","3.24%"
"Apr 02, 2012","52,500","52,800","52,832","51,701","715.25K","-0.20%"
"Mar 30, 2012","52,605","52,000","52,605","51,301","10.78M","1.51%"
"Mar 29, 2012","51,825","52,000","52,187","51,114","632.74K","-0.79%"
"Mar 28, 2012","52,240","53,400","53,444","51,810","364.68K","-1.51%"
"Mar 27, 2012","53,039","52,999","53,999","52,661","548.60K","0.96%"
"Mar 26, 2012","52,534","51,740","52,698","51,498","606.30K","2.01%"
"Mar 23, 2012","51,499","51,550","52,051","50,734","826.11K","0.19%"
"Mar 22, 2012","51,400","53,781","53,991","51,290","936.18K","-3.47%"
"Mar 20, 2012","53,249","54,102","54,276","52,616","647.27K","-2.22%"
"Mar 19, 2012","54,459","54,500","54,997","54,117","315.33K","-0.08%"
"Mar 16, 2012","54,500","55,100","55,321","54,319","464.04K","-0.51%"
"Mar 15, 2012","54,780","55,000","55,681","54,310","509.02K","-0.40%"
"Mar 14, 2012","55,000","54,000","55,099","54,000","739.11K","2.37%"
"Mar 13, 2012","53,725","53,999","54,450","53,504","441.00K","-1.06%"
"Mar 12, 2012","54,300","53,700","54,300","53,003","893.42K","-3.04%"
"Mar 09, 2012","56,000","56,000","56,490","55,765","484.84K","0.58%"
"Mar 08, 2012","55,675","55,883","55,963","55,425","535.61K","0.39%"
"Mar 07, 2012","55,459","55,500","56,200","55,459","487.07K","-0.25%"
"Mar 06, 2012","55,600","56,710","56,988","55,407","844.06K","-2.71%"
"Mar 05, 2012","57,150","57,845","57,979","56,701","586.23K","-1.54%"
"Mar 02, 2012","58,045","57,777","58,045","57,225","308.22K","0.79%"
"Mar 01, 2012","57,592","56,615","57,770","56,305","399.61K","0.90%"
"Feb 29, 2012","57,076","56,200","57,710","55,950","754.42K","1.92%"
"Feb 28, 2012","56,000","55,099","56,000","54,851","284.38K","2.00%"
"Feb 27, 2012","54,900","54,900","55,140","54,511","401.17K","0.00%"
"Feb 24, 2012","54,900","54,200","55,003","53,950","792.90K","1.86%"
"Feb 23, 2012","53,897","54,400","54,400","53,512","257.53K","-0.19%"
"Feb 22, 2012","54,000","54,250","54,600","53,414","427.56K","0.00%"
"Feb 21, 2012","54,000","54,006","54,290","53,807","338.78K","0.00%"
"Feb 20, 2012","54,000","53,900","54,376","53,709","340.76K","0.93%"
"Feb 17, 2012","53,500","53,999","54,299","53,250","769.34K","0.94%"
"Feb 16, 2012","53,000","54,700","54,756","52,795","1.16M","-3.55%"
"Feb 15, 2012","54,950","55,406","55,850","54,500","618.94K","-0.63%"
"Feb 14, 2012","55,300","56,200","56,599","55,205","377.28K","-1.63%"
"Feb 13, 2012","56,215","56,835","57,195","56,180","478.14K","0.07%"
"Feb 10, 2012","56,177","56,000","56,177","55,405","342.91K","-0.40%"
"Feb 09, 2012","56,400","55,199","56,650","54,388","773.22K","1.94%"
"Feb 08, 2012","55,327","54,848","55,420","54,406","277.23K","1.70%"
"Feb 07, 2012","54,400","54,895","55,284","54,207","685.57K","-1.04%"
"Feb 06, 2012","54,974","55,224","55,400","54,655","377.25K","-0.05%"
"Feb 03, 2012","55,000","54,199","55,429","54,127","558.93K","0.92%"
"Feb 02, 2012","54,500","54,800","55,000","54,151","1.73M","0.18%"
"Feb 01, 2012","54,400","53,625","54,613","53,309","1.22M","1.45%"
"Jan 31, 2012","53,625","53,368","53,850","53,101","1.55M","1.18%"
"Jan 30, 2012","53,000","53,108","53,387","52,474","509.20K","-0.75%"
"Jan 27, 2012","53,400","53,199","53,664","52,900","501.22K","0.38%"
"Jan 26, 2012","53,200","53,100","53,299","52,789","890.15K","0.95%"
"Jan 25, 2012","52,700","52,726","53,188","52,206","361.18K","-0.18%"
"Jan 24, 2012","52,795","52,780","52,799","52,431","197.95K","-0.01%"
"Jan 23, 2012","52,800","53,150","53,295","52,452","573.42K","-0.28%"
"Jan 20, 2012","52,950","52,800","53,199","52,711","390.46K","0.28%"
"Jan 19, 2012","52,800","52,995","53,000","52,687","1.05M","-0.00%"
"Jan 18, 2012","52,801","52,900","52,990","52,479","986.92K","0.77%"
"Jan 17, 2012","52,400","52,350","53,000","52,350","480.15K","0.23%"
"Jan 16, 2012","52,280","51,818","52,772","51,818","505.75K","0.06%"
"Jan 13, 2012","52,247","53,000","53,490","51,717","701.86K","-1.23%"
"Jan 12, 2012","52,900","52,450","52,900","51,840","390.68K","1.40%"
"Jan 11, 2012","52,168","51,897","52,489","51,877","544.06K","0.71%"
"Jan 10, 2012","51,800","51,850","52,291","51,660","766.22K","-0.48%"
"Jan 09, 2012","52,051","52,550","52,550","51,562","410.41K","-1.14%"
"Jan 06, 2012","52,649","52,000","52,650","51,707","192.77K","1.25%"
"Jan 05, 2012","52,000","51,600","52,500","51,551","203.94K","-0.86%"
"Jan 04, 2012","52,450","51,549","52,450","51,500","467.29K","1.06%"
"Jan 03, 2012","51,900","51,192","51,946","50,550","307.76K","3.80%"
