"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2013","13,584","13,446","13,655","13,384","1.59M","0.95%"
"Sep 05, 2013","13,456","13,211","13,456","13,206","1.16M","2.02%"
"Sep 04, 2013","13,189","13,204","13,399","13,138","1.20M","-0.61%"
"Sep 03, 2013","13,270","13,132","13,270","13,019","1.28M","2.00%"
"Sep 02, 2013","13,010","13,037","13,218","12,938","789.66K","-0.21%"
"Aug 30, 2013","13,037","12,909","13,037","12,829","1.64M","1.14%"
"Aug 29, 2013","12,890","12,886","13,032","12,828","1.40M","0.12%"
"Aug 28, 2013","12,875","13,035","13,035","12,808","1.86M","-1.24%"
"Aug 27, 2013","13,037","13,037","13,204","13,037","1.49M","-0.37%"
"Aug 26, 2013","13,086","13,128","13,418","13,056","1.76M","0.38%"
"Aug 23, 2013","13,037","13,170","13,170","13,003","1.06M","-0.29%"
"Aug 22, 2013","13,075","13,085","13,142","13,000","2.51M","-0.26%"
"Aug 21, 2013","13,109","13,143","13,216","13,086","1.28M","-0.46%"
"Aug 20, 2013","13,170","13,227","13,266","13,132","1.37M","-0.14%"
"Aug 19, 2013","13,189","13,323","13,324","13,156","1.43M","-0.98%"
"Aug 16, 2013","13,320","13,323","13,380","13,227","427.25K","0.23%"
"Aug 15, 2013","13,290","13,370","13,379","13,171","873.68K","-0.60%"
"Aug 14, 2013","13,370","13,370","13,418","13,232","2.06M","0.00%"
"Aug 13, 2013","13,370","13,361","13,522","13,305","1.74M","0.29%"
"Aug 12, 2013","13,332","13,393","13,587","13,263","2.14M","0.25%"
"Aug 08, 2013","13,299","13,290","13,502","13,265","2.60M","0.36%"
"Aug 07, 2013","13,251","13,438","13,499","13,251","1.52M","-0.82%"
"Aug 06, 2013","13,361","13,496","13,536","13,301","833.23K","-0.19%"
"Aug 05, 2013","13,386","13,653","13,787","13,295","1.09M","-1.25%"
"Aug 02, 2013","13,556","13,424","13,599","13,237","2.11M","0.96%"
"Aug 01, 2013","13,427","13,603","13,654","13,419","1.30M","-1.29%"
"Jul 31, 2013","13,603","13,550","13,603","13,185","3.06M","1.38%"
"Jul 30, 2013","13,418","13,988","13,988","13,384","4.89M","-7.03%"
"Jul 29, 2013","14,433","14,036","14,635","13,937","1.04M","2.83%"
"Jul 26, 2013","14,036","14,223","14,223","13,859","1.06M","-0.31%"
"Jul 25, 2013","14,079","14,369","14,369","14,053","1.48M","-1.03%"
"Jul 24, 2013","14,226","14,227","14,407","14,033","1.23M","0.34%"
"Jul 23, 2013","14,178","13,513","14,371","13,360","2.97M","6.04%"
"Jul 22, 2013","13,370","13,276","13,512","13,276","837.04K","-0.07%"
"Jul 19, 2013","13,380","13,418","13,607","13,286","1.62M","-1.61%"
"Jul 18, 2013","13,599","13,418","13,783","13,418","761.92K","-0.07%"
"Jul 17, 2013","13,608","13,323","13,703","13,222","1.27M","2.25%"
"Jul 16, 2013","13,308","13,703","13,703","13,261","1.44M","-2.20%"
"Jul 15, 2013","13,608","13,733","14,003","13,450","654.36K","-0.69%"
"Jul 12, 2013","13,702","13,603","13,878","13,599","941.52K","0.76%"
"Jul 11, 2013","13,599","13,418","13,607","13,275","1.45M","4.31%"
"Jul 10, 2013","13,037","13,492","13,594","13,030","1.84M","-3.17%"
"Jul 09, 2013","13,464","13,370","13,522","13,232","602.57K","0.70%"
"Jul 08, 2013","13,370","13,190","13,417","12,912","1.04M","1.81%"
"Jul 05, 2013","13,132","13,494","13,529","13,037","1.00M","-2.47%"
"Jul 04, 2013","13,465","13,556","13,599","13,343","903.65K","1.00%"
"Jul 03, 2013","13,332","14,036","14,036","13,331","1.54M","-5.31%"
"Jul 02, 2013","14,079","13,751","14,128","13,561","698.79K","1.65%"
"Jul 01, 2013","13,851","13,858","14,174","13,775","1.08M","-1.99%"
"Jun 28, 2013","14,132","13,836","14,273","13,573","1.91M","2.12%"
"Jun 27, 2013","13,839","13,894","14,002","13,377","1.35M","-1.07%"
"Jun 26, 2013","13,989","13,399","14,084","13,118","1.73M","4.26%"
"Jun 25, 2013","13,418","13,132","13,418","12,912","1.74M","2.33%"
"Jun 24, 2013","13,113","12,923","13,170","12,753","1.16M","0.57%"
"Jun 21, 2013","13,039","13,418","13,418","13,039","2.44M","-2.44%"
"Jun 20, 2013","13,365","13,323","13,474","13,026","3.97M","-0.88%"
"Jun 19, 2013","13,484","13,798","13,798","13,357","1.69M","-2.26%"
"Jun 18, 2013","13,796","13,513","13,796","13,304","1.14M","2.82%"
"Jun 14, 2013","13,417","13,598","13,598","13,156","1.38M","0.71%"
"Jun 13, 2013","13,323","12,942","13,428","12,794","1.66M","0.94%"
"Jun 12, 2013","13,199","13,323","13,558","13,180","1.03M","-0.93%"
"Jun 11, 2013","13,323","13,513","13,513","13,207","1.62M","-1.23%"
"Jun 10, 2013","13,489","13,656","13,777","13,343","1.17M","-1.22%"
"Jun 07, 2013","13,656","13,511","13,699","13,332","1.57M","1.06%"
"Jun 06, 2013","13,513","13,441","13,582","13,370","2.30M","0.36%"
"Jun 05, 2013","13,465","13,693","13,826","13,417","1.97M","-1.43%"
"Jun 04, 2013","13,660","13,714","14,035","13,608","1.84M","-0.25%"
"Jun 03, 2013","13,694","14,065","14,065","13,625","1.50M","-3.70%"
"May 31, 2013","14,220","13,983","14,220","13,657","3.86M","0.42%"
"May 30, 2013","14,160","13,982","14,248","13,816","2.41M","2.41%"
"May 29, 2013","13,827","14,055","14,084","13,798","1.69M","-1.62%"
"May 28, 2013","14,055","14,084","14,223","13,847","712.26K","0.39%"
"May 27, 2013","14,000","13,989","14,118","13,707","897.46K","0.42%"
"May 24, 2013","13,941","14,265","14,265","13,894","622.24K","-0.17%"
"May 23, 2013","13,965","13,995","14,254","13,922","1.69M","-2.16%"
"May 22, 2013","14,274","14,274","14,501","14,178","1.25M","0.33%"
"May 21, 2013","14,227","14,007","14,245","13,870","2.80M","2.97%"
"May 20, 2013","13,817","14,698","14,698","13,721","3.31M","-5.02%"
"May 17, 2013","14,548","14,678","14,816","14,370","1.22M","-0.89%"
"May 16, 2013","14,678","14,401","14,759","14,228","1.28M","2.72%"
"May 15, 2013","14,289","14,227","14,289","14,115","1.07M","0.84%"
"May 14, 2013","14,170","14,269","14,501","14,053","1.27M","-1.47%"
"May 13, 2013","14,382","14,274","14,452","14,274","465.83K","0.76%"
"May 10, 2013","14,274","14,465","14,650","14,171","2.57M","-0.92%"
"May 09, 2013","14,407","14,288","14,548","14,288","2.07M","0.53%"
"May 08, 2013","14,331","14,250","14,463","14,250","1.25M","0.57%"
"May 07, 2013","14,250","14,226","14,371","14,161","2.09M","0.50%"
"May 06, 2013","14,179","14,036","14,330","14,026","1.13M","0.67%"
"May 03, 2013","14,084","13,989","14,157","13,947","2.24M","-0.34%"
"May 02, 2013","14,132","13,956","14,176","13,956","2.51M","0.56%"
"Apr 30, 2013","14,054","13,841","14,088","13,721","4.07M","2.21%"
"Apr 29, 2013","13,750","13,775","13,972","13,718","940.00K","-0.18%"
"Apr 26, 2013","13,775","13,803","13,917","13,752","2.15M","-0.51%"
"Apr 25, 2013","13,846","13,910","14,087","13,846","2.78M","-0.46%"
"Apr 24, 2013","13,910","14,085","14,178","13,527","3.38M","-0.39%"
"Apr 23, 2013","13,965","14,127","14,136","13,869","1.44M","-0.81%"
"Apr 22, 2013","14,079","14,108","14,407","13,941","1.22M","-0.38%"
"Apr 19, 2013","14,132","14,141","14,250","13,970","1.87M","1.06%"
"Apr 18, 2013","13,984","14,274","14,487","13,927","1.47M","-2.33%"
"Apr 17, 2013","14,317","14,635","14,635","14,276","2.62M","-0.89%"
"Apr 16, 2013","14,446","14,446","14,626","14,318","2.25M","1.20%"
"Apr 15, 2013","14,274","14,246","14,510","13,733","1.15M","-1.96%"
"Apr 12, 2013","14,560","14,987","14,987","14,560","1.10M","-2.54%"
"Apr 11, 2013","14,940","14,892","15,016","14,751","1.59M","0.31%"
"Apr 10, 2013","14,894","14,625","14,913","14,410","2.30M","2.87%"
"Apr 09, 2013","14,479","14,560","14,699","14,242","1.18M","-0.23%"
"Apr 08, 2013","14,512","14,136","14,529","14,136","1.28M","2.89%"
"Apr 05, 2013","14,104","14,285","14,548","14,104","1.59M","-1.26%"
"Apr 04, 2013","14,284","14,531","14,864","14,284","1.61M","-2.84%"
"Apr 03, 2013","14,702","14,940","15,035","14,522","1.05M","-1.47%"
"Apr 02, 2013","14,921","14,845","15,008","14,703","1.34M","1.16%"
"Mar 28, 2013","14,750","14,844","14,893","14,561","806.80K","-2.08%"
"Mar 27, 2013","15,064","15,169","15,382","14,845","1.67M","-1.06%"
"Mar 26, 2013","15,226","15,015","15,285","14,845","1.36M","2.57%"
"Mar 25, 2013","14,845","14,655","14,953","14,512","2.08M","2.29%"
"Mar 22, 2013","14,512","14,845","14,845","14,489","2.38M","-2.28%"
"Mar 20, 2013","14,850","15,083","15,204","14,850","3.25M","-1.24%"
"Mar 19, 2013","15,036","15,226","15,310","14,992","1.36M","-0.30%"
"Mar 18, 2013","15,082","15,131","15,247","14,743","1.18M","-0.94%"
"Mar 15, 2013","15,225","15,701","15,701","15,145","1.60M","-1.55%"
"Mar 14, 2013","15,465","15,702","15,702","15,416","1.32M","-0.76%"
"Mar 13, 2013","15,583","15,797","15,797","15,440","666.07K","-0.64%"
"Mar 12, 2013","15,683","15,702","15,796","15,427","938.97K","-0.30%"
"Mar 11, 2013","15,730","15,844","15,902","15,608","705.89K","-0.12%"
"Mar 08, 2013","15,749","15,611","15,889","15,606","1.42M","0.92%"
"Mar 07, 2013","15,606","15,716","15,784","15,499","3.11M","-0.70%"
"Mar 06, 2013","15,716","15,678","15,815","15,521","4.00M","0.73%"
"Mar 05, 2013","15,602","15,499","15,702","15,359","1.01M","1.19%"
"Mar 04, 2013","15,418","15,464","15,558","15,369","1.86M","-0.42%"
"Mar 01, 2013","15,483","15,543","15,550","15,378","959.95K","0.12%"
"Feb 28, 2013","15,464","15,419","15,559","15,288","1.65M","0.62%"
"Feb 27, 2013","15,369","15,549","15,606","15,261","926.32K","-1.28%"
"Feb 26, 2013","15,569","15,502","15,602","15,331","1.18M","-0.54%"
"Feb 25, 2013","15,654","15,430","15,673","15,317","1.39M","1.45%"
"Feb 22, 2013","15,430","15,464","15,598","15,256","670.98K","0.06%"
"Feb 21, 2013","15,421","15,511","15,606","15,259","909.79K","-1.19%"
"Feb 20, 2013","15,606","15,701","15,702","15,422","693.34K","0.26%"
"Feb 19, 2013","15,565","15,748","15,749","15,541","687.69K","-1.17%"
"Feb 18, 2013","15,749","15,705","15,796","15,441","779.06K","0.18%"
"Feb 15, 2013","15,721","15,792","15,916","15,718","646.67K","-0.48%"
"Feb 14, 2013","15,797","15,844","15,958","15,704","969.15K","-0.01%"
"Feb 13, 2013","15,799","15,878","15,999","15,711","1.82M","0.56%"
"Feb 12, 2013","15,711","15,492","15,844","15,340","2.53M","0.12%"
"Feb 11, 2013","15,692","15,750","15,866","15,611","1.58M","-0.06%"
"Feb 08, 2013","15,702","16,254","16,254","15,604","2.27M","-2.49%"
"Feb 07, 2013","16,103","16,298","16,357","16,103","1.29M","-1.04%"
"Feb 06, 2013","16,273","16,458","16,477","16,012","1.15M","-0.29%"
"Feb 05, 2013","16,320","16,077","16,368","16,020","1.26M","1.37%"
"Feb 04, 2013","16,099","16,273","16,462","15,971","644.58K","-1.07%"
"Feb 01, 2013","16,273","16,273","16,320","16,109","795.78K","-0.29%"
"Jan 31, 2013","16,320","16,225","16,320","15,902","1.64M","0.12%"
"Jan 30, 2013","16,301","16,343","16,415","16,177","2.22M","-0.26%"
"Jan 29, 2013","16,344","16,001","16,405","15,896","2.16M","2.14%"
"Jan 28, 2013","16,001","16,025","16,025","15,847","857.93K","0.09%"
"Jan 25, 2013","15,987","15,711","16,029","15,711","1.24M","0.29%"
"Jan 24, 2013","15,941","15,706","16,042","15,706","1.77M","0.79%"
"Jan 23, 2013","15,816","15,755","15,869","15,713","809.40K","0.58%"
"Jan 22, 2013","15,725","15,721","15,745","15,455","977.02K","0.63%"
"Jan 21, 2013","15,626","15,359","15,711","15,226","2.14M","1.52%"
"Jan 18, 2013","15,392","15,784","15,788","15,264","1.72M","-2.56%"
"Jan 17, 2013","15,797","15,654","15,951","15,433","1.87M","0.97%"
"Jan 16, 2013","15,645","15,797","15,797","15,581","1.09M","-0.36%"
"Jan 15, 2013","15,702","16,073","16,073","15,530","1.99M","-1.78%"
"Jan 14, 2013","15,987","15,806","16,078","15,806","1.22M","0.60%"
"Jan 11, 2013","15,891","15,891","16,130","15,720","1.45M","0.60%"
"Jan 10, 2013","15,797","15,967","15,985","15,711","761.89K","-0.86%"
"Jan 09, 2013","15,934","15,739","15,967","15,657","1.46M","0.87%"
"Jan 08, 2013","15,797","15,564","15,890","15,545","779.20K","1.62%"
"Jan 07, 2013","15,545","15,797","15,844","15,545","446.92K","-1.18%"
"Jan 04, 2013","15,730","15,680","15,844","15,652","552.52K","-0.42%"
"Jan 03, 2013","15,797","15,842","15,954","15,724","529.28K","0.31%"
"Jan 02, 2013","15,748","15,797","16,016","15,684","712.49K","0.91%"
"Dec 31, 2012","15,606","15,682","15,682","15,560","119.22K","-0.13%"
"Dec 28, 2012","15,626","15,629","15,728","15,559","433.99K","-0.18%"
"Dec 27, 2012","15,654","15,606","15,701","15,477","652.07K","0.18%"
"Dec 24, 2012","15,626","15,654","15,701","15,606","59.47K","-0.18%"
"Dec 21, 2012","15,654","15,683","15,702","15,491","1.70M","0.31%"
"Dec 20, 2012","15,606","15,380","15,816","15,380","3.97M","0.68%"
"Dec 19, 2012","15,500","15,497","15,573","15,375","1.64M","0.02%"
"Dec 18, 2012","15,497","15,140","15,503","15,140","1.57M","2.90%"
"Dec 14, 2012","15,060","15,263","15,620","15,060","1.66M","-1.09%"
"Dec 13, 2012","15,226","15,102","15,363","15,056","1.61M","0.73%"
"Dec 12, 2012","15,115","15,216","15,249","14,962","2.75M","-0.73%"
"Dec 11, 2012","15,226","14,731","15,310","14,604","3.66M","2.76%"
"Dec 10, 2012","14,817","14,631","14,867","14,294","2.14M","1.27%"
"Dec 07, 2012","14,631","14,274","14,712","14,190","2.88M","2.84%"
"Dec 06, 2012","14,227","13,513","14,355","13,397","3.92M","5.51%"
"Dec 05, 2012","13,484","13,461","13,530","13,256","1.19M","0.59%"
"Dec 04, 2012","13,405","13,330","13,418","13,249","772.58K","0.04%"
"Dec 03, 2012","13,399","13,369","13,431","13,185","1.17M","-0.69%"
"Nov 30, 2012","13,492","13,180","13,492","13,069","1.14M","2.13%"
"Nov 29, 2012","13,211","13,187","13,321","13,092","500.89K","0.60%"
"Nov 28, 2012","13,132","13,227","13,369","13,096","916.67K","-0.72%"
"Nov 27, 2012","13,227","13,269","13,285","13,147","598.61K","0.72%"
"Nov 26, 2012","13,132","13,238","13,370","13,132","429.37K","-0.79%"
"Nov 23, 2012","13,237","13,359","13,431","13,232","840.08K","-2.01%"
"Nov 22, 2012","13,508","13,608","13,647","13,208","1.51M","-0.79%"
"Nov 21, 2012","13,615","13,512","13,628","13,404","632.65K","1.11%"
"Nov 20, 2012","13,465","13,680","13,703","13,305","799.70K","-1.74%"
"Nov 19, 2012","13,703","13,351","13,703","13,351","843.93K","2.81%"
"Nov 16, 2012","13,328","13,318","13,383","13,180","518.65K","0.47%"
"Nov 15, 2012","13,266","13,323","13,323","13,064","1.15M","0.12%"
"Nov 14, 2012","13,250","13,537","13,600","13,191","2.24M","-1.25%"
"Nov 13, 2012","13,418","13,489","13,563","13,392","800.55K","-1.94%"
"Nov 12, 2012","13,683","13,642","13,859","13,424","659.36K","-1.41%"
"Nov 09, 2012","13,879","13,959","13,972","13,600","812.38K","-1.28%"
"Nov 08, 2012","14,059","13,831","14,059","13,765","620.90K","1.50%"
"Nov 07, 2012","13,851","13,798","13,970","13,671","707.80K","0.36%"
"Nov 06, 2012","13,802","13,758","13,872","13,540","750.30K","1.43%"
"Nov 05, 2012","13,608","13,512","13,751","13,418","1.02M","0.52%"
"Nov 02, 2012","13,537","13,370","13,537","13,233","1.35M","1.25%"
"Nov 01, 2012","13,370","13,113","13,384","13,066","975.92K","0.94%"
"Oct 31, 2012","13,246","13,491","13,491","13,193","1.60M","-1.50%"
"Oct 30, 2012","13,448","13,322","13,469","13,207","831.11K","0.94%"
"Oct 29, 2012","13,323","13,323","13,323","13,142","850.88K","0.00%"
"Oct 26, 2012","13,323","13,322","13,324","13,138","312.14K","-0.14%"
"Oct 25, 2012","13,342","13,323","13,396","13,296","664.31K","0.14%"
"Oct 24, 2012","13,323","13,342","13,342","13,264","461.63K","-0.16%"
"Oct 23, 2012","13,345","13,237","13,370","13,166","2.25M","-0.08%"
"Oct 22, 2012","13,356","13,304","13,370","13,154","640.51K","0.98%"
"Oct 19, 2012","13,227","13,109","13,311","13,109","772.65K","-0.22%"
"Oct 18, 2012","13,256","13,263","13,310","13,104","1.02M","0.58%"
"Oct 17, 2012","13,180","13,308","13,394","13,060","1.80M","-0.07%"
"Oct 16, 2012","13,189","13,103","13,397","12,987","2.11M","0.87%"
"Oct 15, 2012","13,075","13,073","13,075","12,894","763.46K","0.00%"
"Oct 12, 2012","13,075","12,942","13,075","12,894","675.96K","1.04%"
"Oct 11, 2012","12,941","12,874","13,275","12,847","1.25M","1.03%"
"Oct 10, 2012","12,809","12,865","12,967","12,771","4.31M","-2.81%"
"Oct 09, 2012","13,180","13,113","13,225","12,951","558.89K","0.98%"
"Oct 08, 2012","13,052","13,132","13,275","12,928","734.91K","-0.61%"
"Oct 05, 2012","13,132","13,489","13,489","13,075","953.73K","-2.48%"
"Oct 04, 2012","13,466","13,315","13,541","13,260","1.15M","1.44%"
"Oct 03, 2012","13,275","13,128","13,334","13,122","605.85K","-0.31%"
"Oct 02, 2012","13,316","13,060","13,522","13,035","806.59K","0.31%"
"Oct 01, 2012","13,275","13,216","13,290","13,037","848.13K","0.72%"
"Sep 28, 2012","13,180","13,299","13,299","12,924","614.33K","0.13%"
"Sep 27, 2012","13,163","13,037","13,180","12,992","801.50K","1.78%"
"Sep 26, 2012","12,933","13,251","13,312","12,933","687.07K","-2.16%"
"Sep 25, 2012","13,218","13,033","13,284","12,906","905.57K","0.99%"
"Sep 21, 2012","13,089","12,932","13,089","12,723","1.32M","1.96%"
"Sep 20, 2012","12,838","13,018","13,086","12,838","2.20M","-1.53%"
"Sep 19, 2012","13,037","12,990","13,086","12,917","1.45M","0.73%"
"Sep 18, 2012","12,942","12,752","13,037","12,639","2.02M","2.03%"
"Sep 17, 2012","12,685","12,951","12,951","12,580","1.52M","-1.49%"
"Sep 14, 2012","12,877","13,110","13,207","12,649","2.28M","-0.69%"
"Sep 13, 2012","12,966","12,942","12,988","12,831","985.50K","0.44%"
"Sep 12, 2012","12,909","13,169","13,198","12,909","555.55K","-0.65%"
"Sep 11, 2012","12,994","13,199","13,199","12,871","312.24K","-0.12%"
"Sep 10, 2012","13,009","13,132","13,246","12,951","704.23K","-1.11%"
"Sep 07, 2012","13,155","13,322","13,322","13,118","624.26K","-0.90%"
"Sep 06, 2012","13,275","13,275","13,304","13,088","838.32K","0.36%"
"Sep 05, 2012","13,227","13,312","13,312","13,053","442.19K","-0.21%"
"Sep 04, 2012","13,255","13,265","13,311","13,150","457.06K","-0.08%"
"Sep 03, 2012","13,265","13,475","13,502","13,148","472.12K","-2.01%"
"Aug 31, 2012","13,537","13,561","13,608","13,418","794.44K","1.05%"
"Aug 30, 2012","13,396","13,484","13,646","13,372","574.62K","-1.55%"
"Aug 29, 2012","13,607","13,794","13,794","13,357","601.87K","-0.18%"
"Aug 28, 2012","13,631","13,703","13,797","13,519","745.34K","-0.18%"
"Aug 27, 2012","13,656","13,514","13,726","13,514","443.51K","0.35%"
"Aug 24, 2012","13,608","13,513","13,778","13,470","1.12M","0.68%"
"Aug 23, 2012","13,516","13,275","13,599","13,227","872.91K","2.18%"
"Aug 22, 2012","13,227","13,408","13,446","13,209","818.75K","-1.43%"
"Aug 21, 2012","13,419","13,556","13,568","13,419","925.49K","-0.88%"
"Aug 20, 2012","13,538","13,465","13,557","13,299","732.01K","0.89%"
"Aug 17, 2012","13,418","13,607","13,607","13,384","1.38M","-1.44%"
"Aug 16, 2012","13,614","13,262","13,614","13,161","1.33M","2.19%"
"Aug 15, 2012","13,322","13,294","13,323","13,180","854.42K","0.50%"
"Aug 14, 2012","13,256","13,066","13,302","13,066","1.13M","0.94%"
"Aug 13, 2012","13,132","13,084","13,180","13,005","650.29K","0.37%"
"Aug 10, 2012","13,084","12,990","13,084","12,873","594.87K","0.87%"
"Aug 08, 2012","12,971","13,112","13,112","12,898","767.28K","-0.50%"
"Aug 07, 2012","13,036","13,275","13,297","12,876","1.26M","-1.64%"
"Aug 06, 2012","13,253","13,417","13,417","13,181","584.14K","-0.95%"
"Aug 03, 2012","13,380","13,132","13,435","13,085","978.51K","2.59%"
"Aug 02, 2012","13,042","13,034","13,189","12,904","789.78K","0.48%"
"Aug 01, 2012","12,980","12,872","13,018","12,815","1.37M","1.11%"
"Jul 31, 2012","12,837","13,215","13,227","12,834","1.73M","-2.53%"
"Jul 30, 2012","13,170","13,298","13,418","12,999","1.63M","-0.93%"
"Jul 27, 2012","13,294","12,942","13,316","12,907","1.89M","2.95%"
"Jul 26, 2012","12,913","12,971","13,065","12,850","1.08M","-0.39%"
"Jul 25, 2012","12,963","12,942","13,067","12,942","990.04K","-0.21%"
"Jul 24, 2012","12,990","12,990","13,084","12,878","1.02M","0.00%"
"Jul 23, 2012","12,990","13,009","13,017","12,847","1.08M","-0.73%"
"Jul 20, 2012","13,085","13,332","13,368","13,042","1.28M","-1.51%"
"Jul 19, 2012","13,286","13,227","13,371","13,186","1.81M","0.48%"
"Jul 18, 2012","13,223","13,132","13,275","13,097","961.60K","0.69%"
"Jul 17, 2012","13,132","13,133","13,180","13,094","1.47M","0.05%"
"Jul 16, 2012","13,125","13,132","13,152","13,057","970.21K","-0.05%"
"Jul 13, 2012","13,132","13,075","13,133","12,990","1.16M","0.91%"
"Jul 12, 2012","13,013","13,037","13,075","12,904","1.11M","-0.25%"
"Jul 11, 2012","13,045","13,132","13,132","13,037","700.68K","-0.59%"
"Jul 10, 2012","13,123","13,040","13,133","13,036","1.75M","-0.07%"
"Jul 09, 2012","13,132","12,847","13,132","12,847","1.68M","2.22%"
"Jul 06, 2012","12,847","12,923","13,028","12,805","1.72M","-0.08%"
"Jul 05, 2012","12,857","12,932","13,030","12,799","3.49M","-0.58%"
"Jul 04, 2012","12,932","13,132","13,156","12,888","1.69M","-1.52%"
"Jul 03, 2012","13,132","13,085","13,180","12,847","1.84M","0.69%"
"Jul 02, 2012","13,042","13,323","13,404","12,968","2.56M","-2.94%"
"Jun 29, 2012","13,437","13,346","13,455","12,813","3.50M","1.59%"
"Jun 28, 2012","13,227","13,465","13,513","13,041","6.48M","-1.77%"
"Jun 27, 2012","13,465","13,714","13,789","13,372","9.06M","-1.40%"
"Jun 26, 2012","13,656","13,960","14,084","13,656","7.43M","-8.30%"
"Jun 25, 2012","14,892","15,033","15,130","14,820","1.12M","-0.32%"
"Jun 22, 2012","14,940","14,778","15,185","14,708","1.74M","0.13%"
"Jun 21, 2012","14,921","14,845","15,016","14,474","2.13M","0.52%"
"Jun 20, 2012","14,844","14,655","14,897","14,655","1.54M","0.64%"
"Jun 19, 2012","14,750","14,774","14,935","14,655","1.82M","-0.01%"
"Jun 18, 2012","14,751","14,607","14,874","14,607","1.82M","1.31%"
"Jun 15, 2012","14,560","14,512","14,610","14,466","3.75M","0.66%"
"Jun 14, 2012","14,465","14,432","14,588","14,308","2.35M","0.54%"
"Jun 13, 2012","14,388","14,231","14,462","14,185","2.16M","1.30%"
"Jun 12, 2012","14,203","14,275","14,355","14,096","3.27M","-1.09%"
"Jun 11, 2012","14,360","14,750","14,786","14,301","1.84M","-1.72%"
"Jun 08, 2012","14,612","14,655","14,749","14,440","1.46M","-0.42%"
"Jun 07, 2012","14,674","14,466","14,792","14,465","1.48M","1.52%"
"Jun 06, 2012","14,455","14,488","14,616","14,297","1.01M","0.66%"
"Jun 05, 2012","14,360","14,383","14,514","14,252","1.70M","-0.16%"
"Jun 04, 2012","14,383","14,132","14,383","14,090","1.29M","1.10%"
"Jun 01, 2012","14,227","14,243","14,457","14,160","805.22K","-0.33%"
"May 31, 2012","14,274","14,132","14,497","14,132","2.55M","0.73%"
"May 30, 2012","14,170","14,322","14,322","14,084","878.24K","-0.93%"
"May 29, 2012","14,303","14,168","14,368","14,075","2.46M","1.83%"
"May 28, 2012","14,046","14,368","14,464","14,046","3.68M","-1.60%"
"May 25, 2012","14,274","14,362","14,436","14,203","1.30M","0.00%"
"May 24, 2012","14,274","14,617","14,622","14,220","1.69M","-0.66%"
"May 23, 2012","14,369","14,291","14,587","14,291","669.39K","-0.95%"
"May 22, 2012","14,507","14,465","14,606","14,363","752.95K","0.63%"
"May 21, 2012","14,416","14,274","14,428","14,189","1.20M","0.99%"
"May 18, 2012","14,274","14,329","14,382","14,169","1.55M","-1.54%"
"May 17, 2012","14,497","14,565","14,750","14,315","2.46M","-1.66%"
"May 16, 2012","14,741","14,274","14,741","14,089","1.97M","1.84%"
"May 15, 2012","14,474","14,750","14,750","14,474","1.38M","-1.40%"
"May 14, 2012","14,679","14,956","14,956","14,578","1.27M","-2.34%"
"May 11, 2012","15,031","14,778","15,074","14,667","1.05M","0.21%"
"May 10, 2012","15,000","14,983","15,000","14,575","3.57M","1.69%"
"May 09, 2012","14,750","14,969","14,969","14,665","1.65M","-1.65%"
"May 08, 2012","14,998","15,003","15,107","14,845","1.48M","-1.35%"
"May 07, 2012","15,204","15,015","15,204","14,999","1.23M","-0.45%"
"May 04, 2012","15,273","15,369","15,654","15,241","1.83M","-0.38%"
"May 03, 2012","15,331","15,226","15,631","15,114","1.34M","1.17%"
"May 02, 2012","15,154","15,225","15,303","14,981","1.88M","-0.47%"
"Apr 30, 2012","15,226","14,888","15,226","14,798","1.85M","2.63%"
"Apr 26, 2012","14,836","14,750","14,836","14,610","1.43M","0.68%"
"Apr 25, 2012","14,736","14,977","14,977","14,683","1.44M","-0.61%"
"Apr 24, 2012","14,826","15,083","15,083","14,826","696.61K","-0.92%"
"Apr 23, 2012","14,964","15,302","15,302","14,964","790.70K","-2.02%"
"Apr 20, 2012","15,273","15,040","15,443","15,040","1.19M","0.98%"
"Apr 19, 2012","15,125","15,242","15,358","15,075","679.01K","-0.32%"
"Apr 18, 2012","15,174","14,978","15,222","14,870","1.19M","2.16%"
"Apr 17, 2012","14,853","14,893","15,010","14,853","513.59K","-1.21%"
"Apr 16, 2012","15,035","14,895","15,035","14,760","890.58K","0.18%"
"Apr 13, 2012","15,008","15,007","15,078","14,928","1.12M","0.01%"
"Apr 12, 2012","15,007","14,988","15,076","14,752","1.47M","0.19%"
"Apr 11, 2012","14,978","14,841","14,978","14,702","896.64K","0.47%"
"Apr 10, 2012","14,908","14,926","15,058","14,731","1.38M","1.08%"
"Apr 05, 2012","14,749","14,930","14,930","14,443","1.72M","0.01%"
"Apr 04, 2012","14,748","15,016","15,016","14,748","3.36M","-1.29%"
"Apr 03, 2012","14,941","14,874","15,078","14,673","1.32M","0.81%"
"Apr 02, 2012","14,821","14,964","14,964","14,659","1.15M","-0.16%"
"Mar 30, 2012","14,845","14,807","15,033","14,684","1.29M","0.66%"
"Mar 29, 2012","14,747","14,761","15,025","14,655","744.29K","-1.29%"
"Mar 28, 2012","14,940","15,012","15,083","14,839","1.01M","-0.70%"
"Mar 27, 2012","15,045","14,883","15,129","14,798","1.23M","2.03%"
"Mar 26, 2012","14,745","14,655","14,842","14,466","962.69K","-1.46%"
"Mar 23, 2012","14,964","14,808","14,964","14,787","1.44M","1.12%"
