"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 27, 2012","38,800","39,030","39,317","38,657","386.91K","-0.51%"
"Mar 26, 2012","38,998","38,740","39,200","38,740","545.95K","0.91%"
"Mar 23, 2012","38,648","39,156","39,271","38,574","974.47K","-1.30%"
"Mar 22, 2012","39,156","38,930","39,266","38,914","700.28K","1.31%"
"Mar 20, 2012","38,650","38,551","38,900","38,545","488.33K","-0.34%"
"Mar 19, 2012","38,780","38,090","38,880","38,090","505.04K","0.27%"
"Mar 16, 2012","38,677","38,900","39,140","38,677","1.03M","-0.37%"
"Mar 15, 2012","38,820","39,000","39,129","38,550","2.54M","-0.35%"
"Mar 14, 2012","38,955","38,460","39,074","38,359","2.04M","1.29%"
"Mar 13, 2012","38,459","38,020","38,525","37,750","2.51M","1.17%"
"Mar 12, 2012","38,016","37,700","38,075","37,649","1.54M","0.84%"
"Mar 09, 2012","37,701","37,697","37,791","37,355","269.80K","0.27%"
"Mar 08, 2012","37,599","37,500","37,683","37,242","676.03K","0.49%"
"Mar 07, 2012","37,414","37,538","37,620","37,200","552.75K","-0.49%"
"Mar 06, 2012","37,600","37,600","37,601","37,250","1.66M","0.03%"
"Mar 05, 2012","37,588","37,494","37,878","37,206","1.19M","-2.17%"
"Mar 02, 2012","38,420","38,301","38,596","38,200","1.39M","0.05%"
"Mar 01, 2012","38,400","37,811","38,400","37,800","599.62K","1.58%"
"Feb 29, 2012","37,802","37,985","37,985","37,651","769.29K","-0.26%"
"Feb 28, 2012","37,900","37,800","38,045","37,650","1.31M","-0.25%"
"Feb 27, 2012","37,995","37,500","38,244","37,500","519.25K","0.78%"
"Feb 24, 2012","37,701","37,500","37,861","37,404","591.28K","0.73%"
"Feb 23, 2012","37,427","37,825","38,200","37,100","1.13M","-0.92%"
"Feb 22, 2012","37,775","38,000","38,160","37,600","574.82K","-0.59%"
"Feb 21, 2012","38,000","37,800","38,200","37,755","733.57K","0.15%"
"Feb 20, 2012","37,942","38,200","38,300","37,725","1.10M","-0.62%"
"Feb 17, 2012","38,179","38,500","38,710","37,978","437.06K","-1.09%"
"Feb 16, 2012","38,601","38,058","38,904","38,058","808.02K","1.51%"
"Feb 15, 2012","38,025","38,285","38,350","37,867","1.16M","-0.45%"
"Feb 14, 2012","38,198","38,010","38,281","37,951","1.39M","0.48%"
"Feb 13, 2012","38,016","38,080","38,080","37,730","1.51M","-0.61%"
"Feb 10, 2012","38,250","37,388","38,310","37,281","1.75M","2.75%"
"Feb 09, 2012","37,225","37,098","37,352","36,869","2.77M","-0.10%"
"Feb 08, 2012","37,261","37,190","37,312","36,900","3.30M","0.40%"
"Feb 07, 2012","37,111","36,850","37,360","36,655","2.57M","0.96%"
"Feb 06, 2012","36,759","36,400","36,863","36,336","1.23M","0.90%"
"Feb 03, 2012","36,431","36,395","36,431","36,153","2.41M","0.22%"
"Feb 02, 2012","36,350","36,550","36,657","36,205","6.78M","-0.55%"
"Feb 01, 2012","36,550","36,099","36,580","35,814","1.50M","0.97%"
"Jan 31, 2012","36,200","36,500","36,637","36,120","3.39M","-1.09%"
"Jan 30, 2012","36,600","36,200","36,600","36,006","1.87M","0.55%"
"Jan 27, 2012","36,400","36,300","36,600","36,254","1.77M","0.28%"
"Jan 26, 2012","36,300","36,600","36,760","36,299","3.36M","-1.29%"
"Jan 25, 2012","36,775","36,600","36,901","36,450","1.78M","-0.34%"
"Jan 24, 2012","36,900","36,520","37,032","36,400","1.42M","1.10%"
"Jan 23, 2012","36,500","36,299","36,594","36,080","1.59M","1.10%"
"Jan 20, 2012","36,104","35,598","36,619","35,525","4.32M","1.32%"
"Jan 19, 2012","35,635","36,600","36,795","35,366","3.75M","-3.09%"
"Jan 18, 2012","36,770","36,751","36,850","36,351","2.44M","-0.19%"
"Jan 17, 2012","36,839","37,100","37,185","36,700","1.12M","-0.78%"
"Jan 16, 2012","37,127","36,950","37,300","36,850","516.95K","0.48%"
"Jan 13, 2012","36,950","36,950","37,350","36,446","1.43M","0.16%"
"Jan 12, 2012","36,890","37,010","37,364","36,841","2.01M","-1.34%"
"Jan 11, 2012","37,390","38,100","38,345","37,189","1.47M","-1.65%"
"Jan 10, 2012","38,019","38,100","38,228","37,740","1.11M","-0.11%"
"Jan 09, 2012","38,060","38,250","38,499","37,900","654.58K","-0.51%"
"Jan 06, 2012","38,255","38,750","38,750","38,250","671.14K","-0.53%"
"Jan 05, 2012","38,458","38,705","39,144","38,446","374.19K","-0.63%"
"Jan 04, 2012","38,700","38,506","39,174","38,400","574.06K","0.52%"
"Jan 03, 2012","38,500","39,000","39,069","38,032","680.18K","0.39%"
